seed,converged,num_goals,num_agents,agent_types,use_ep,greedy,num_iters
41,True,3,3,['A' 'A' 'B'],True,False,18
41,False,4,4,['B' 'A' 'A' 'B'],True,False,99
41,False,5,5,['B' 'A' 'B' 'A' 'A'],True,False,99
41,True,2,2,['A' 'A'],False,False,43
41,True,3,3,['A' 'A' 'B'],False,False,18
41,False,4,4,['B' 'A' 'A' 'B'],False,False,99
41,False,5,5,['B' 'A' 'B' 'A' 'A'],False,False,99
42,True,2,2,['B' 'B'],True,True,23
42,False,3,3,['B' 'B' 'B'],True,True,99
42,False,4,4,['B' 'B' 'B' 'A'],True,True,99
42,False,5,5,['A' 'A' 'B' 'B' 'B'],True,True,99
42,True,2,2,['B' 'B'],True,False,27
42,False,3,3,['B' 'B' 'B'],True,False,99
42,False,4,4,['B' 'B' 'B' 'A'],True,False,99
42,False,5,5,['A' 'A' 'B' 'B' 'B'],True,False,99
42,True,2,2,['B' 'B'],False,False,29
42,False,3,3,['B' 'B' 'B'],False,False,99
42,False,4,4,['B' 'B' 'B' 'A'],False,False,99
42,False,5,5,['A' 'A' 'B' 'B' 'B'],False,False,99
43,False,2,2,['B' 'B'],True,True,99
43,False,3,3,['A' 'B' 'A'],True,True,99
43,True,4,4,['B' 'A' 'A' 'A'],True,True,13
43,False,5,5,['A' 'B' 'A' 'A' 'A'],True,True,99
43,True,2,2,['B' 'B'],True,False,24
43,True,3,3,['A' 'B' 'A'],True,False,30
43,False,4,4,['B' 'A' 'A' 'A'],True,False,99
43,True,5,5,['A' 'B' 'A' 'A' 'A'],True,False,15
43,True,2,2,['B' 'B'],False,False,23
43,True,3,3,['A' 'B' 'A'],False,False,30
43,False,4,4,['B' 'A' 'A' 'A'],False,False,99
43,True,5,5,['A' 'B' 'A' 'A' 'A'],False,False,32
44,False,2,2,['B' 'B'],True,True,99
44,False,3,3,['B' 'B' 'B'],True,True,99
44,False,4,4,['B' 'B' 'A' 'A'],True,True,99
44,False,5,5,['A' 'B' 'B' 'A' 'A'],True,True,99
44,True,2,2,['B' 'B'],True,False,23
44,False,3,3,['B' 'B' 'B'],True,False,99
44,True,4,4,['B' 'B' 'A' 'A'],True,False,20
44,True,5,5,['A' 'B' 'B' 'A' 'A'],True,False,20
44,True,2,2,['B' 'B'],False,False,21
44,False,3,3,['B' 'B' 'B'],False,False,99
44,True,4,4,['B' 'B' 'A' 'A'],False,False,19
44,False,5,5,['A' 'B' 'B' 'A' 'A'],False,False,99
45,False,2,2,['B' 'A'],True,True,99
45,True,3,3,['A' 'A' 'A'],True,True,13
45,False,4,4,['A' 'A' 'A' 'A'],True,True,99
45,False,5,5,['A' 'B' 'B' 'B' 'B'],True,True,99
45,True,2,2,['B' 'A'],True,False,19
45,True,3,3,['A' 'A' 'A'],True,False,14
45,True,4,4,['A' 'A' 'A' 'A'],True,False,21
45,False,5,5,['A' 'B' 'B' 'B' 'B'],True,False,99
45,True,2,2,['B' 'A'],False,False,20
45,True,3,3,['A' 'A' 'A'],False,False,14
45,True,4,4,['A' 'A' 'A' 'A'],False,False,21
45,False,5,5,['A' 'B' 'B' 'B' 'B'],False,False,99
46,False,2,2,['B' 'B'],True,True,99
46,False,3,3,['A' 'A' 'A'],True,True,99
46,False,4,4,['A' 'A' 'B' 'B'],True,True,99
46,False,5,5,['B' 'A' 'B' 'A' 'A'],True,True,99
46,True,2,2,['B' 'B'],True,False,33
46,True,3,3,['A' 'A' 'A'],True,False,67
46,True,4,4,['A' 'A' 'B' 'B'],True,False,32
46,True,5,5,['B' 'A' 'B' 'A' 'A'],True,False,35
46,True,2,2,['B' 'B'],False,False,23
46,True,3,3,['A' 'A' 'A'],False,False,67
46,False,4,4,['A' 'A' 'B' 'B'],False,False,99
46,False,5,5,['B' 'A' 'B' 'A' 'A'],False,False,99
47,False,2,2,['A' 'A'],True,True,99
47,False,3,3,['B' 'A' 'B'],True,True,99
47,False,4,4,['A' 'A' 'A' 'A'],True,True,99
47,False,5,5,['A' 'B' 'B' 'B' 'A'],True,True,99
47,True,2,2,['A' 'A'],True,False,23
47,True,3,3,['B' 'A' 'B'],True,False,38
47,True,4,4,['A' 'A' 'A' 'A'],True,False,34
47,True,5,5,['A' 'B' 'B' 'B' 'A'],True,False,29
47,True,2,2,['A' 'A'],False,False,23
47,False,3,3,['B' 'A' 'B'],False,False,99
47,True,4,4,['A' 'A' 'A' 'A'],False,False,35
47,False,5,5,['A' 'B' 'B' 'B' 'A'],False,False,99
48,False,2,2,['B' 'A'],True,True,99
48,False,3,3,['B' 'A' 'A'],True,True,99
48,False,4,4,['B' 'A' 'A' 'A'],True,True,99
48,False,5,5,['B' 'A' 'A' 'B' 'B'],True,True,99
48,True,2,2,['B' 'A'],True,False,52
48,False,3,3,['B' 'A' 'A'],True,False,99
48,True,4,4,['B' 'A' 'A' 'A'],True,False,18
48,False,5,5,['B' 'A' 'A' 'B' 'B'],True,False,99
48,True,2,2,['B' 'A'],False,False,52
48,False,3,3,['B' 'A' 'A'],False,False,99
48,True,4,4,['B' 'A' 'A' 'A'],False,False,19
48,False,5,5,['B' 'A' 'A' 'B' 'B'],False,False,99
49,True,2,2,['A' 'A'],True,True,13
49,True,3,3,['A' 'B' 'A'],True,True,9
49,False,4,4,['A' 'B' 'B' 'A'],True,True,99
49,False,5,5,['B' 'B' 'B' 'A' 'B'],True,True,99
49,True,2,2,['A' 'A'],True,False,13
49,True,3,3,['A' 'B' 'A'],True,False,10
49,True,4,4,['A' 'B' 'B' 'A'],True,False,24
49,False,5,5,['B' 'B' 'B' 'A' 'B'],True,False,99
49,True,2,2,['A' 'A'],False,False,13
49,True,3,3,['A' 'B' 'A'],False,False,10
49,False,4,4,['A' 'B' 'B' 'A'],False,False,99
49,False,5,5,['B' 'B' 'B' 'A' 'B'],False,False,99
