seed,converged,num_goals,num_agents,agent_types,use_ep,greedy,num_iters
10,True,3,2,['A' 'B'],True,False,26
10,True,4,2,['B' 'B'],True,False,30
10,True,5,2,['B' 'A'],True,False,24
10,True,2,3,['A' 'B' 'A'],True,False,40
10,False,3,3,['B' 'B' 'A'],True,False,99
10,True,4,3,['B' 'A' 'A'],True,False,27
10,True,5,3,['A' 'A' 'A'],True,False,33
10,True,2,4,['B' 'B' 'A' 'A'],True,False,38
10,True,3,4,['B' 'A' 'A' 'B'],True,False,35
10,True,4,4,['A' 'A' 'A' 'B'],True,False,29
10,True,5,4,['B' 'A' 'B' 'B'],True,False,62
10,True,2,5,['B' 'A' 'A' 'B' 'A'],True,False,38
10,True,3,5,['A' 'A' 'A' 'B' 'B'],True,False,46
10,True,4,5,['B' 'A' 'B' 'B' 'B'],True,False,28
10,False,5,5,['B' 'B' 'B' 'A' 'B'],True,False,99
10,True,2,2,['A' 'A'],False,False,21
10,True,3,2,['A' 'B'],False,False,38
10,False,4,2,['B' 'B'],False,False,99
10,True,5,2,['B' 'A'],False,False,24
10,False,2,3,['A' 'B' 'A'],False,False,99
10,True,3,3,['B' 'B' 'A'],False,False,36
10,True,4,3,['B' 'A' 'A'],False,False,63
10,True,5,3,['A' 'A' 'A'],False,False,31
10,False,2,4,['B' 'B' 'A' 'A'],False,False,99
10,False,3,4,['B' 'A' 'A' 'B'],False,False,99
10,False,4,4,['A' 'A' 'A' 'B'],False,False,99
10,False,5,4,['B' 'A' 'B' 'B'],False,False,99
10,False,2,5,['B' 'A' 'A' 'B' 'A'],False,False,99
10,False,3,5,['A' 'A' 'A' 'B' 'B'],False,False,99
10,False,4,5,['B' 'A' 'B' 'B' 'B'],False,False,99
10,False,5,5,['B' 'B' 'B' 'A' 'B'],False,False,99
11,False,2,2,['A' 'B'],True,True,99
11,False,3,2,['A' 'A'],True,True,99
11,False,4,2,['A' 'B'],True,True,99
11,False,5,2,['A' 'B'],True,True,99
11,False,2,3,['A' 'A' 'A'],True,True,99
11,False,3,3,['A' 'B' 'B'],True,True,99
11,False,4,3,['A' 'B' 'B'],True,True,99
11,False,5,3,['A' 'B' 'B'],True,True,99
11,False,2,4,['A' 'B' 'B' 'B'],True,True,99
11,False,3,4,['A' 'B' 'B' 'A'],True,True,99
11,False,4,4,['A' 'B' 'B' 'A'],True,True,99
11,False,5,4,['B' 'A' 'A' 'A'],True,True,99
11,False,2,5,['A' 'B' 'B' 'A' 'A'],True,True,99
11,False,3,5,['A' 'B' 'B' 'A' 'B'],True,True,99
11,False,4,5,['B' 'A' 'A' 'A' 'B'],True,True,99
11,False,5,5,['B' 'B' 'A' 'B' 'B'],True,True,99
11,True,2,2,['A' 'B'],True,False,47
11,True,3,2,['A' 'A'],True,False,24
11,True,4,2,['A' 'B'],True,False,25
11,True,5,2,['A' 'B'],True,False,34
11,True,2,3,['A' 'A' 'A'],True,False,21
11,True,3,3,['A' 'B' 'B'],True,False,30
11,True,4,3,['A' 'B' 'B'],True,False,33
11,False,5,3,['A' 'B' 'B'],True,False,99
11,False,2,4,['A' 'B' 'B' 'B'],True,False,99
11,True,3,4,['A' 'B' 'B' 'A'],True,False,33
11,True,4,4,['A' 'B' 'B' 'A'],True,False,35
11,True,5,4,['B' 'A' 'A' 'A'],True,False,31
11,True,2,5,['A' 'B' 'B' 'A' 'A'],True,False,29
11,True,3,5,['A' 'B' 'B' 'A' 'B'],True,False,37
11,True,4,5,['B' 'A' 'A' 'A' 'B'],True,False,66
11,True,5,5,['B' 'B' 'A' 'B' 'B'],True,False,51
11,True,2,2,['A' 'B'],False,False,26
11,True,3,2,['A' 'A'],False,False,24
11,True,4,2,['A' 'B'],False,False,32
11,True,5,2,['A' 'B'],False,False,34
11,True,2,3,['A' 'A' 'A'],False,False,21
11,True,3,3,['A' 'B' 'B'],False,False,32
11,True,4,3,['A' 'B' 'B'],False,False,37
11,True,5,3,['A' 'B' 'B'],False,False,32
11,False,2,4,['A' 'B' 'B' 'B'],False,False,99
11,True,3,4,['A' 'B' 'B' 'A'],False,False,69
11,False,4,4,['A' 'B' 'B' 'A'],False,False,99
11,True,5,4,['B' 'A' 'A' 'A'],False,False,26
11,False,2,5,['A' 'B' 'B' 'A' 'A'],False,False,99
11,False,3,5,['A' 'B' 'B' 'A' 'B'],False,False,99
11,False,4,5,['B' 'A' 'A' 'A' 'B'],False,False,99
11,False,5,5,['B' 'B' 'A' 'B' 'B'],False,False,99
12,False,2,2,['A' 'B'],True,True,99
12,True,3,2,['A' 'B'],True,True,26
12,False,4,2,['B' 'A'],True,True,99
12,False,5,2,['A' 'A'],True,True,99
12,False,2,3,['A' 'B' 'A'],True,True,99
12,True,3,3,['B' 'A' 'B'],True,True,26
12,False,4,3,['A' 'A' 'B'],True,True,99
12,False,5,3,['A' 'B' 'B'],True,True,99
12,False,2,4,['B' 'A' 'B' 'B'],True,True,99
12,True,3,4,['A' 'A' 'B' 'B'],True,True,26
12,False,4,4,['A' 'B' 'B' 'A'],True,True,99
12,False,5,4,['A' 'A' 'A' 'A'],True,True,99
12,False,2,5,['A' 'A' 'B' 'B' 'A'],True,True,99
12,False,3,5,['A' 'B' 'B' 'A' 'A'],True,True,99
12,False,4,5,['A' 'A' 'A' 'A' 'A'],True,True,99
12,False,5,5,['A' 'A' 'B' 'B' 'B'],True,True,99
12,True,2,2,['A' 'B'],True,False,31
12,True,3,2,['A' 'B'],True,False,28
12,True,4,2,['B' 'A'],True,False,29
12,True,5,2,['A' 'A'],True,False,26
12,True,2,3,['A' 'B' 'A'],True,False,47
12,True,3,3,['B' 'A' 'B'],True,False,54
12,True,4,3,['A' 'A' 'B'],True,False,29
12,False,5,3,['A' 'B' 'B'],True,False,99
12,True,2,4,['B' 'A' 'B' 'B'],True,False,64
12,True,3,4,['A' 'A' 'B' 'B'],True,False,36
12,True,4,4,['A' 'B' 'B' 'A'],True,False,27
12,True,5,4,['A' 'A' 'A' 'A'],True,False,26
12,True,2,5,['A' 'A' 'B' 'B' 'A'],True,False,47
12,True,3,5,['A' 'B' 'B' 'A' 'A'],True,False,37
12,True,4,5,['A' 'A' 'A' 'A' 'A'],True,False,27
12,False,5,5,['A' 'A' 'B' 'B' 'B'],True,False,99
12,True,2,2,['A' 'B'],False,False,37
12,True,3,2,['A' 'B'],False,False,53
12,True,4,2,['B' 'A'],False,False,30
12,True,5,2,['A' 'A'],False,False,26
12,False,2,3,['A' 'B' 'A'],False,False,99
12,True,3,3,['B' 'A' 'B'],False,False,41
12,True,4,3,['A' 'A' 'B'],False,False,37
12,True,5,3,['A' 'B' 'B'],False,False,35
12,False,2,4,['B' 'A' 'B' 'B'],False,False,99
12,True,3,4,['A' 'A' 'B' 'B'],False,False,67
12,True,4,4,['A' 'B' 'B' 'A'],False,False,35
12,True,5,4,['A' 'A' 'A' 'A'],False,False,26
12,False,2,5,['A' 'A' 'B' 'B' 'A'],False,False,99
12,False,3,5,['A' 'B' 'B' 'A' 'A'],False,False,99
12,True,4,5,['A' 'A' 'A' 'A' 'A'],False,False,27
12,False,5,5,['A' 'A' 'B' 'B' 'B'],False,False,99
13,False,2,2,['A' 'B'],True,True,99
13,True,3,2,['B' 'B'],True,True,10
13,False,4,2,['A' 'B'],True,True,99
13,False,5,2,['B' 'A'],True,True,99
13,False,2,3,['B' 'B' 'A'],True,True,99
13,False,3,3,['A' 'B' 'B'],True,True,99
13,False,4,3,['B' 'A' 'B'],True,True,99
13,False,5,3,['B' 'A' 'A'],True,True,99
13,False,2,4,['A' 'B' 'B' 'B'],True,True,99
13,False,3,4,['B' 'A' 'B' 'B'],True,True,99
13,False,4,4,['B' 'A' 'A' 'A'],True,True,99
13,False,5,4,['B' 'A' 'A' 'A'],True,True,99
13,False,2,5,['B' 'A' 'B' 'B' 'B'],True,True,99
13,False,3,5,['B' 'A' 'A' 'A' 'B'],True,True,99
13,False,4,5,['B' 'A' 'A' 'A' 'A'],True,True,99
13,False,5,5,['A' 'A' 'A' 'B' 'B'],True,True,99
13,True,2,2,['A' 'B'],True,False,20
13,True,3,2,['B' 'B'],True,False,40
13,True,4,2,['A' 'B'],True,False,50
13,True,5,2,['B' 'A'],True,False,25
13,False,2,3,['B' 'B' 'A'],True,False,99
13,False,3,3,['A' 'B' 'B'],True,False,99
13,True,4,3,['B' 'A' 'B'],True,False,48
13,True,5,3,['B' 'A' 'A'],True,False,36
13,False,2,4,['A' 'B' 'B' 'B'],True,False,99
13,True,3,4,['B' 'A' 'B' 'B'],True,False,71
13,True,4,4,['B' 'A' 'A' 'A'],True,False,30
13,True,5,4,['B' 'A' 'A' 'A'],True,False,32
13,True,2,5,['B' 'A' 'B' 'B' 'B'],True,False,55
13,True,3,5,['B' 'A' 'A' 'A' 'B'],True,False,54
13,True,4,5,['B' 'A' 'A' 'A' 'A'],True,False,29
13,True,5,5,['A' 'A' 'A' 'B' 'B'],True,False,31
13,True,2,2,['A' 'B'],False,False,41
13,True,3,2,['B' 'B'],False,False,79
13,True,4,2,['A' 'B'],False,False,32
13,True,5,2,['B' 'A'],False,False,27
13,False,2,3,['B' 'B' 'A'],False,False,99
13,False,3,3,['A' 'B' 'B'],False,False,99
13,False,4,3,['B' 'A' 'B'],False,False,99
13,True,5,3,['B' 'A' 'A'],False,False,28
13,False,2,4,['A' 'B' 'B' 'B'],False,False,99
13,False,3,4,['B' 'A' 'B' 'B'],False,False,99
13,True,4,4,['B' 'A' 'A' 'A'],False,False,48
13,True,5,4,['B' 'A' 'A' 'A'],False,False,32
13,False,2,5,['B' 'A' 'B' 'B' 'B'],False,False,99
13,False,3,5,['B' 'A' 'A' 'A' 'B'],False,False,99
13,True,4,5,['B' 'A' 'A' 'A' 'A'],False,False,41
13,True,5,5,['A' 'A' 'A' 'B' 'B'],False,False,40
14,False,2,2,['B' 'A'],True,True,99
14,True,3,2,['B' 'A'],True,True,15
14,True,4,2,['A' 'A'],True,True,11
14,True,5,2,['B' 'B'],True,True,10
14,False,2,3,['B' 'A' 'B'],True,True,99
14,True,3,3,['A' 'A' 'A'],True,True,15
14,False,4,3,['B' 'B' 'A'],True,True,99
14,True,5,3,['B' 'A' 'B'],True,True,10
14,False,2,4,['A' 'A' 'A' 'A'],True,True,99
14,True,3,4,['B' 'B' 'A' 'B'],True,True,15
14,False,4,4,['B' 'A' 'B' 'B'],True,True,99
14,False,5,4,['B' 'A' 'B' 'B'],True,True,99
14,False,2,5,['B' 'B' 'A' 'B' 'B'],True,True,99
14,True,3,5,['B' 'A' 'B' 'B' 'B'],True,True,15
14,False,4,5,['B' 'A' 'B' 'B' 'B'],True,True,99
14,False,5,5,['B' 'A' 'B' 'B' 'A'],True,True,99
14,True,2,2,['B' 'A'],True,False,37
14,True,3,2,['B' 'A'],True,False,22
14,True,4,2,['A' 'A'],True,False,11
14,True,5,2,['B' 'B'],True,False,27
14,False,2,3,['B' 'A' 'B'],True,False,99
14,True,3,3,['A' 'A' 'A'],True,False,16
14,True,4,3,['B' 'B' 'A'],True,False,55
14,True,5,3,['B' 'A' 'B'],True,False,25
14,True,2,4,['A' 'A' 'A' 'A'],True,False,20
14,False,3,4,['B' 'B' 'A' 'B'],True,False,99
14,True,4,4,['B' 'A' 'B' 'B'],True,False,26
14,True,5,4,['B' 'A' 'B' 'B'],True,False,21
14,True,2,5,['B' 'B' 'A' 'B' 'B'],True,False,39
14,True,3,5,['B' 'A' 'B' 'B' 'B'],True,False,16
14,True,4,5,['B' 'A' 'B' 'B' 'B'],True,False,16
14,False,5,5,['B' 'A' 'B' 'B' 'A'],True,False,99
14,True,2,2,['B' 'A'],False,False,42
14,True,3,2,['B' 'A'],False,False,33
14,True,4,2,['A' 'A'],False,False,11
14,True,5,2,['B' 'B'],False,False,23
14,False,2,3,['B' 'A' 'B'],False,False,99
14,True,3,3,['A' 'A' 'A'],False,False,16
14,True,4,3,['B' 'B' 'A'],False,False,26
14,True,5,3,['B' 'A' 'B'],False,False,21
14,True,2,4,['A' 'A' 'A' 'A'],False,False,20
14,False,3,4,['B' 'B' 'A' 'B'],False,False,99
14,False,4,4,['B' 'A' 'B' 'B'],False,False,99
14,False,5,4,['B' 'A' 'B' 'B'],False,False,99
14,False,2,5,['B' 'B' 'A' 'B' 'B'],False,False,99
14,False,3,5,['B' 'A' 'B' 'B' 'B'],False,False,99
14,False,4,5,['B' 'A' 'B' 'B' 'B'],False,False,99
14,True,5,5,['B' 'A' 'B' 'B' 'A'],False,False,99
15,True,2,2,['B' 'B'],True,True,9
15,False,3,2,['A' 'B'],True,True,99
15,False,4,2,['B' 'B'],True,True,99
15,False,5,2,['B' 'A'],True,True,99
15,True,2,3,['A' 'B' 'A'],True,True,9
15,False,3,3,['B' 'B' 'B'],True,True,99
15,False,4,3,['B' 'A' 'B'],True,True,99
15,False,5,3,['A' 'B' 'A'],True,True,99
15,False,2,4,['B' 'B' 'B' 'A'],True,True,99
15,False,3,4,['B' 'A' 'B' 'B'],True,True,99
15,False,4,4,['A' 'B' 'A' 'A'],True,True,99
15,False,5,4,['B' 'B' 'B' 'A'],True,True,99
15,False,2,5,['B' 'A' 'B' 'B' 'A'],True,True,99
15,False,3,5,['A' 'B' 'A' 'A' 'B'],True,True,99
15,False,4,5,['B' 'B' 'B' 'A' 'B'],True,True,99
15,False,5,5,['B' 'A' 'A' 'B' 'A'],True,True,99
15,False,2,2,['B' 'B'],True,False,99
15,True,3,2,['A' 'B'],True,False,10
15,True,4,2,['B' 'B'],True,False,35
15,True,5,2,['B' 'A'],True,False,31
15,True,2,3,['A' 'B' 'A'],True,False,11
15,False,3,3,['B' 'B' 'B'],True,False,99
15,False,4,3,['B' 'A' 'B'],True,False,99
15,True,5,3,['A' 'B' 'A'],True,False,31
15,True,2,4,['B' 'B' 'B' 'A'],True,False,45
15,True,3,4,['B' 'A' 'B' 'B'],True,False,46
15,True,4,4,['A' 'B' 'A' 'A'],True,False,35
15,False,5,4,['B' 'B' 'B' 'A'],True,False,99
15,True,2,5,['B' 'A' 'B' 'B' 'A'],True,False,85
15,True,3,5,['A' 'B' 'A' 'A' 'B'],True,False,31
15,False,4,5,['B' 'B' 'B' 'A' 'B'],True,False,99
15,True,5,5,['B' 'A' 'A' 'B' 'A'],True,False,41
15,False,2,2,['B' 'B'],False,False,99
15,True,3,2,['A' 'B'],False,False,15
15,True,4,2,['B' 'B'],False,False,91
15,True,5,2,['B' 'A'],False,False,44
15,False,2,3,['A' 'B' 'A'],False,False,99
15,False,3,3,['B' 'B' 'B'],False,False,99
15,True,4,3,['B' 'A' 'B'],False,False,83
15,False,5,3,['A' 'B' 'A'],False,False,99
15,False,2,4,['B' 'B' 'B' 'A'],False,False,99
15,False,3,4,['B' 'A' 'B' 'B'],False,False,99
15,False,4,4,['A' 'B' 'A' 'A'],False,False,99
15,False,5,4,['B' 'B' 'B' 'A'],False,False,99
15,False,2,5,['B' 'A' 'B' 'B' 'A'],False,False,99
15,False,3,5,['A' 'B' 'A' 'A' 'B'],False,False,99
15,False,4,5,['B' 'B' 'B' 'A' 'B'],False,False,99
15,False,5,5,['B' 'A' 'A' 'B' 'A'],False,False,99
16,True,2,2,['A' 'A'],True,True,9
16,False,3,2,['B' 'B'],True,True,99
16,False,4,2,['A' 'A'],True,True,99
16,False,5,2,['A' 'B'],True,True,99
16,False,2,3,['B' 'B' 'A'],True,True,99
16,False,3,3,['A' 'A' 'B'],True,True,99
16,False,4,3,['A' 'B' 'A'],True,True,99
16,False,5,3,['A' 'B' 'A'],True,True,99
16,False,2,4,['A' 'A' 'B' 'B'],True,True,99
16,False,3,4,['A' 'B' 'A' 'A'],True,True,99
16,False,4,4,['A' 'B' 'A' 'B'],True,True,99
16,False,5,4,['A' 'A' 'B' 'B'],True,True,99
16,False,2,5,['A' 'B' 'A' 'A' 'A'],True,True,99
16,False,3,5,['A' 'B' 'A' 'B' 'A'],True,True,99
16,False,4,5,['A' 'A' 'B' 'B' 'A'],True,True,99
16,False,5,5,['A' 'B' 'A' 'A' 'B'],True,True,99
16,True,2,2,['A' 'A'],True,False,9
16,True,3,2,['B' 'B'],True,False,56
16,False,4,2,['A' 'A'],True,False,99
16,True,5,2,['A' 'B'],True,False,7
16,False,2,3,['B' 'B' 'A'],True,False,99
16,False,3,3,['A' 'A' 'B'],True,False,99
16,False,4,3,['A' 'B' 'A'],True,False,99
16,True,5,3,['A' 'B' 'A'],True,False,16
16,False,2,4,['A' 'A' 'B' 'B'],True,False,99
16,False,3,4,['A' 'B' 'A' 'A'],True,False,99
16,False,4,4,['A' 'B' 'A' 'B'],True,False,99
16,True,5,4,['A' 'A' 'B' 'B'],True,False,15
16,False,2,5,['A' 'B' 'A' 'A' 'A'],True,False,99
16,False,3,5,['A' 'B' 'A' 'B' 'A'],True,False,99
16,True,4,5,['A' 'A' 'B' 'B' 'A'],True,False,68
16,False,5,5,['A' 'B' 'A' 'A' 'B'],True,False,99
16,True,2,2,['A' 'A'],False,False,9
16,True,3,2,['B' 'B'],False,False,45
16,False,4,2,['A' 'A'],False,False,99
16,True,5,2,['A' 'B'],False,False,8
16,False,2,3,['B' 'B' 'A'],False,False,99
16,False,3,3,['A' 'A' 'B'],False,False,99
16,True,4,3,['A' 'B' 'A'],False,False,73
16,True,5,3,['A' 'B' 'A'],False,False,18
16,False,2,4,['A' 'A' 'B' 'B'],False,False,99
16,False,3,4,['A' 'B' 'A' 'A'],False,False,99
16,False,4,4,['A' 'B' 'A' 'B'],False,False,99
16,False,5,4,['A' 'A' 'B' 'B'],False,False,99
16,False,2,5,['A' 'B' 'A' 'A' 'A'],False,False,99
16,False,3,5,['A' 'B' 'A' 'B' 'A'],False,False,99
16,False,4,5,['A' 'A' 'B' 'B' 'A'],False,False,99
16,True,5,5,['A' 'B' 'A' 'A' 'B'],False,False,27
17,True,2,2,['A' 'B'],True,True,17
17,False,3,2,['A' 'A'],True,True,99
17,False,4,2,['A' 'B'],True,True,99
17,False,5,2,['B' 'B'],True,True,99
17,False,2,3,['A' 'A' 'B'],True,True,99
17,False,3,3,['A' 'B' 'A'],True,True,99
17,False,4,3,['B' 'B' 'A'],True,True,99
17,False,5,3,['A' 'B' 'B'],True,True,99
17,False,2,4,['A' 'B' 'A' 'B'],True,True,99
17,False,3,4,['B' 'B' 'A' 'B'],True,True,99
17,False,4,4,['A' 'B' 'B' 'B'],True,True,99
17,False,5,4,['A' 'B' 'B' 'A'],True,True,99
17,False,2,5,['B' 'B' 'A' 'B' 'A'],True,True,99
17,False,3,5,['A' 'B' 'B' 'B' 'A'],True,True,99
17,False,4,5,['A' 'B' 'B' 'A' 'A'],True,True,99
17,False,5,5,['A' 'A' 'A' 'A' 'B'],True,True,99
17,True,2,2,['A' 'B'],True,False,21
17,True,3,2,['A' 'A'],True,False,13
17,True,4,2,['A' 'B'],True,False,63
17,True,5,2,['B' 'B'],True,False,32
17,False,2,3,['A' 'A' 'B'],True,False,99
17,True,3,3,['A' 'B' 'A'],True,False,27
17,True,4,3,['B' 'B' 'A'],True,False,27
17,False,5,3,['A' 'B' 'B'],True,False,99
17,False,2,4,['A' 'B' 'A' 'B'],True,False,99
17,False,3,4,['B' 'B' 'A' 'B'],True,False,99
17,True,4,4,['A' 'B' 'B' 'B'],True,False,32
17,True,5,4,['A' 'B' 'B' 'A'],True,False,24
17,True,2,5,['B' 'B' 'A' 'B' 'A'],True,False,68
17,True,3,5,['A' 'B' 'B' 'B' 'A'],True,False,33
17,True,4,5,['A' 'B' 'B' 'A' 'A'],True,False,33
17,False,5,5,['A' 'A' 'A' 'A' 'B'],True,False,99
17,True,2,2,['A' 'B'],False,False,76
17,True,3,2,['A' 'A'],False,False,13
17,True,4,2,['A' 'B'],False,False,29
17,True,5,2,['B' 'B'],False,False,29
17,False,2,3,['A' 'A' 'B'],False,False,99
17,True,3,3,['A' 'B' 'A'],False,False,27
17,True,4,3,['B' 'B' 'A'],False,False,31
17,False,5,3,['A' 'B' 'B'],False,False,99
17,False,2,4,['A' 'B' 'A' 'B'],False,False,99
17,False,3,4,['B' 'B' 'A' 'B'],False,False,99
17,False,4,4,['A' 'B' 'B' 'B'],False,False,99
17,True,5,4,['A' 'B' 'B' 'A'],False,False,33
17,True,2,5,['B' 'B' 'A' 'B' 'A'],False,False,69
17,False,3,5,['A' 'B' 'B' 'B' 'A'],False,False,99
17,False,4,5,['A' 'B' 'B' 'A' 'A'],False,False,99
17,True,5,5,['A' 'A' 'A' 'A' 'B'],False,False,29
18,True,2,2,['A' 'A'],True,True,16
18,False,3,2,['B' 'B'],True,True,99
18,False,4,2,['A' 'A'],True,True,99
18,False,5,2,['B' 'B'],True,True,99
18,True,2,3,['B' 'B' 'B'],True,True,20
18,False,3,3,['A' 'A' 'B'],True,True,99
18,False,4,3,['B' 'B' 'B'],True,True,99
18,False,5,3,['A' 'B' 'A'],True,True,99
18,True,2,4,['A' 'A' 'B' 'B'],True,True,20
18,False,3,4,['B' 'B' 'B' 'A'],True,True,99
18,False,4,4,['A' 'B' 'A' 'B'],True,True,99
18,False,5,4,['A' 'A' 'A' 'B'],True,True,99
18,False,2,5,['B' 'B' 'B' 'A' 'A'],True,True,99
18,False,3,5,['A' 'B' 'A' 'B' 'A'],True,True,99
18,False,4,5,['A' 'A' 'A' 'B' 'B'],True,True,99
18,False,5,5,['B' 'B' 'A' 'A' 'A'],True,True,99
18,True,2,2,['A' 'A'],True,False,19
18,True,3,2,['B' 'B'],True,False,25
18,True,4,2,['A' 'A'],True,False,21
18,True,5,2,['B' 'B'],True,False,25
18,True,2,3,['B' 'B' 'B'],True,False,31
18,True,3,3,['A' 'A' 'B'],True,False,85
18,True,4,3,['B' 'B' 'B'],True,False,34
18,True,5,3,['A' 'B' 'A'],True,False,29
18,True,2,4,['A' 'A' 'B' 'B'],True,False,32
18,True,3,4,['B' 'B' 'B' 'A'],True,False,40
18,True,4,4,['A' 'B' 'A' 'B'],True,False,22
18,False,5,4,['A' 'A' 'A' 'B'],True,False,99
18,True,2,5,['B' 'B' 'B' 'A' 'A'],True,False,37
18,True,3,5,['A' 'B' 'A' 'B' 'A'],True,False,25
18,False,4,5,['A' 'A' 'A' 'B' 'B'],True,False,99
18,True,5,5,['B' 'B' 'A' 'A' 'A'],True,False,45
18,True,2,2,['A' 'A'],False,False,19
18,False,3,2,['B' 'B'],False,False,99
18,True,4,2,['A' 'A'],False,False,21
18,True,5,2,['B' 'B'],False,False,27
18,False,2,3,['B' 'B' 'B'],False,False,99
18,True,3,3,['A' 'A' 'B'],False,False,88
18,False,4,3,['B' 'B' 'B'],False,False,99
18,True,5,3,['A' 'B' 'A'],False,False,25
18,False,2,4,['A' 'A' 'B' 'B'],False,False,99
18,False,3,4,['B' 'B' 'B' 'A'],False,False,99
18,False,4,4,['A' 'B' 'A' 'B'],False,False,99
18,True,5,4,['A' 'A' 'A' 'B'],False,False,37
18,False,2,5,['B' 'B' 'B' 'A' 'A'],False,False,99
18,False,3,5,['A' 'B' 'A' 'B' 'A'],False,False,99
18,True,4,5,['A' 'A' 'A' 'B' 'B'],False,False,56
18,True,5,5,['B' 'B' 'A' 'A' 'A'],False,False,26
19,False,2,2,['A' 'A'],True,True,99
19,False,3,2,['B' 'B'],True,True,99
19,False,4,2,['B' 'B'],True,True,99
19,False,5,2,['A' 'B'],True,True,99
19,False,2,3,['B' 'B' 'A'],True,True,99
19,False,3,3,['B' 'B' 'B'],True,True,99
19,False,4,3,['A' 'B' 'B'],True,True,99
19,False,5,3,['A' 'B' 'B'],True,True,99
19,False,2,4,['B' 'B' 'B' 'B'],True,True,99
19,False,3,4,['A' 'B' 'B' 'B'],True,True,99
19,False,4,4,['A' 'B' 'B' 'A'],True,True,99
19,False,5,4,['B' 'B' 'B' 'B'],True,True,99
19,False,2,5,['A' 'B' 'B' 'B' 'A'],True,True,99
19,False,3,5,['A' 'B' 'B' 'A' 'B'],True,True,99
19,False,4,5,['B' 'B' 'B' 'B' 'A'],True,True,99
19,False,5,5,['A' 'A' 'B' 'B' 'A'],True,True,99
19,True,2,2,['A' 'A'],True,False,38
19,False,3,2,['B' 'B'],True,False,99
19,True,4,2,['B' 'B'],True,False,18
19,True,5,2,['A' 'B'],True,False,18
19,False,2,3,['B' 'B' 'A'],True,False,99
19,False,3,3,['B' 'B' 'B'],True,False,99
19,True,4,3,['A' 'B' 'B'],True,False,66
19,True,5,3,['A' 'B' 'B'],True,False,29
19,False,2,4,['B' 'B' 'B' 'B'],True,False,99
19,False,3,4,['A' 'B' 'B' 'B'],True,False,99
19,True,4,4,['A' 'B' 'B' 'A'],True,False,39
19,False,5,4,['B' 'B' 'B' 'B'],True,False,99
19,True,2,5,['A' 'B' 'B' 'B' 'A'],True,False,42
19,True,3,5,['A' 'B' 'B' 'A' 'B'],True,False,41
19,False,4,5,['B' 'B' 'B' 'B' 'A'],True,False,99
19,True,5,5,['A' 'A' 'B' 'B' 'A'],True,False,23
19,True,2,2,['A' 'A'],False,False,38
19,True,3,2,['B' 'B'],False,False,82
19,False,4,2,['B' 'B'],False,False,99
19,True,5,2,['A' 'B'],False,False,16
19,False,2,3,['B' 'B' 'A'],False,False,99
19,False,3,3,['B' 'B' 'B'],False,False,99
19,False,4,3,['A' 'B' 'B'],False,False,99
19,False,5,3,['A' 'B' 'B'],False,False,99
19,False,2,4,['B' 'B' 'B' 'B'],False,False,99
19,False,3,4,['A' 'B' 'B' 'B'],False,False,99
19,False,4,4,['A' 'B' 'B' 'A'],False,False,99
19,False,5,4,['B' 'B' 'B' 'B'],False,False,99
19,False,2,5,['A' 'B' 'B' 'B' 'A'],False,False,99
19,False,3,5,['A' 'B' 'B' 'A' 'B'],False,False,99
19,False,4,5,['B' 'B' 'B' 'B' 'A'],False,False,99
19,False,5,5,['A' 'A' 'B' 'B' 'A'],False,False,99
20,True,2,2,['A' 'A'],True,True,19
20,False,3,2,['A' 'B'],True,True,99
20,False,4,2,['A' 'A'],True,True,99
20,False,5,2,['B' 'B'],True,True,99
20,False,2,3,['A' 'B' 'A'],True,True,99
20,False,3,3,['A' 'A' 'B'],True,True,99
20,False,4,3,['B' 'B' 'B'],True,True,99
20,False,5,3,['A' 'A' 'B'],True,True,99
20,False,2,4,['A' 'A' 'B' 'B'],True,True,99
20,False,3,4,['B' 'B' 'B' 'A'],True,True,99
20,False,4,4,['A' 'A' 'B' 'B'],True,True,99
20,False,5,4,['A' 'B' 'B' 'A'],True,True,99
20,False,2,5,['B' 'B' 'B' 'A' 'A'],True,True,99
20,False,3,5,['A' 'A' 'B' 'B' 'A'],True,True,99
20,False,4,5,['A' 'B' 'B' 'A' 'B'],True,True,99
20,False,5,5,['B' 'B' 'B' 'B' 'B'],True,True,99
20,True,2,2,['A' 'A'],True,False,22
20,True,3,2,['A' 'B'],True,False,35
20,True,4,2,['A' 'A'],True,False,17
20,True,5,2,['B' 'B'],True,False,82
20,True,2,3,['A' 'B' 'A'],True,False,40
20,True,3,3,['A' 'A' 'B'],True,False,35
20,False,4,3,['B' 'B' 'B'],True,False,99
20,False,5,3,['A' 'A' 'B'],True,False,99
20,True,2,4,['A' 'A' 'B' 'B'],True,False,40
20,True,3,4,['B' 'B' 'B' 'A'],True,False,71
20,True,4,4,['A' 'A' 'B' 'B'],True,False,28
20,True,5,4,['A' 'B' 'B' 'A'],True,False,28
20,True,2,5,['B' 'B' 'B' 'A' 'A'],True,False,40
20,True,3,5,['A' 'A' 'B' 'B' 'A'],True,False,30
20,False,4,5,['A' 'B' 'B' 'A' 'B'],True,False,99
20,False,5,5,['B' 'B' 'B' 'B' 'B'],True,False,99
20,True,2,2,['A' 'A'],False,False,22
20,True,3,2,['A' 'B'],False,False,31
20,True,4,2,['A' 'A'],False,False,17
20,False,5,2,['B' 'B'],False,False,99
