seed,converged,num_goals,num_agents,agent_types,use_ep,num_iters
22,False,5,4,['B' 'B' 'A' 'B'],True,99
22,False,3,5,['A' 'B' 'A' 'B' 'B'],True,99
22,False,4,5,['B' 'B' 'A' 'B' 'B'],True,99
22,True,5,5,['B' 'B' 'B' 'B' 'A'],True,36
22,True,3,2,['B' 'A'],False,15
22,True,4,2,['A' 'A'],False,13
22,True,5,2,['B' 'A'],False,19
22,True,3,3,['A' 'A' 'B'],False,13
22,True,4,3,['B' 'A' 'A'],False,20
22,True,5,3,['A' 'B' 'A'],False,31
22,True,3,4,['B' 'A' 'A' 'B'],False,62
22,False,4,4,['A' 'B' 'A' 'B'],False,99
22,False,5,4,['B' 'B' 'A' 'B'],False,99
22,False,3,5,['A' 'B' 'A' 'B' 'B'],False,99
22,False,4,5,['B' 'B' 'A' 'B' 'B'],False,99
22,False,5,5,['B' 'B' 'B' 'B' 'A'],False,99
23,True,3,2,['B' 'B'],True,23
23,True,4,2,['A' 'B'],True,17
23,True,5,2,['B' 'A'],True,29
23,True,3,3,['A' 'B' 'A'],True,17
23,False,4,3,['B' 'A' 'A'],True,99
23,False,5,3,['B' 'B' 'B'],True,99
23,False,3,4,['B' 'A' 'A' 'B'],True,99
23,False,4,4,['B' 'B' 'B' 'B'],True,99
23,True,5,4,['B' 'A' 'B' 'B'],True,69
23,False,3,5,['B' 'B' 'B' 'B' 'B'],True,99
23,False,4,5,['B' 'A' 'B' 'B' 'A'],True,99
23,False,5,5,['A' 'B' 'B' 'A' 'B'],True,99
23,False,3,2,['B' 'B'],False,99
23,True,4,2,['A' 'B'],False,19
23,True,5,2,['B' 'A'],False,29
23,True,3,3,['A' 'B' 'A'],False,17
23,False,4,3,['B' 'A' 'A'],False,99
23,False,5,3,['B' 'B' 'B'],False,99
23,False,3,4,['B' 'A' 'A' 'B'],False,99
23,False,4,4,['B' 'B' 'B' 'B'],False,99
23,False,5,4,['B' 'A' 'B' 'B'],False,99
23,False,3,5,['B' 'B' 'B' 'B' 'B'],False,99
23,False,4,5,['B' 'A' 'B' 'B' 'A'],False,99
23,False,5,5,['A' 'B' 'B' 'A' 'B'],False,99
24,True,3,2,['B' 'A'],True,43
24,False,4,2,['B' 'B'],True,99
24,True,5,2,['A' 'A'],True,15
24,True,3,3,['B' 'B' 'B'],True,47
24,True,4,3,['A' 'A' 'A'],True,17
24,True,5,3,['B' 'B' 'B'],True,48
24,True,3,4,['A' 'A' 'A' 'A'],True,28
24,True,4,4,['B' 'B' 'B' 'A'],True,38
24,True,5,4,['B' 'A' 'B' 'B'],True,36
24,True,3,5,['B' 'B' 'B' 'A' 'B'],True,45
24,True,4,5,['B' 'A' 'B' 'B' 'A'],True,28
24,True,5,5,['A' 'A' 'B' 'A' 'B'],True,18
24,True,3,2,['B' 'A'],False,43
24,False,4,2,['B' 'B'],False,99
24,True,5,2,['A' 'A'],False,15
24,False,3,3,['B' 'B' 'B'],False,99
24,True,4,3,['A' 'A' 'A'],False,17
24,False,5,3,['B' 'B' 'B'],False,99
24,True,3,4,['A' 'A' 'A' 'A'],False,27
24,False,4,4,['B' 'B' 'B' 'A'],False,99
24,False,5,4,['B' 'A' 'B' 'B'],False,99
24,False,3,5,['B' 'B' 'B' 'A' 'B'],False,99
24,False,4,5,['B' 'A' 'B' 'B' 'A'],False,99
24,False,5,5,['A' 'A' 'B' 'A' 'B'],False,99
25,True,3,2,['B' 'B'],True,52
25,True,4,2,['B' 'A'],True,10
25,True,5,2,['B' 'A'],True,17
25,True,3,3,['B' 'A' 'B'],True,16
25,False,4,3,['B' 'A' 'B'],True,99
25,True,5,3,['B' 'B' 'A'],True,18
25,True,3,4,['B' 'A' 'B' 'A'],True,17
25,True,4,4,['B' 'B' 'A' 'A'],True,17
25,True,5,4,['B' 'A' 'B' 'A'],True,18
25,False,3,5,['B' 'B' 'A' 'A' 'B'],True,99
25,True,4,5,['B' 'A' 'B' 'A' 'B'],True,27
25,True,5,5,['B' 'A' 'A' 'A' 'B'],True,29
25,False,3,2,['B' 'B'],False,99
25,True,4,2,['B' 'A'],False,11
25,True,5,2,['B' 'A'],False,16
25,True,3,3,['B' 'A' 'B'],False,18
25,True,4,3,['B' 'A' 'B'],False,20
25,True,5,3,['B' 'B' 'A'],False,36
25,False,3,4,['B' 'A' 'B' 'A'],False,99
25,False,4,4,['B' 'B' 'A' 'A'],False,99
25,True,5,4,['B' 'A' 'B' 'A'],False,17
25,False,3,5,['B' 'B' 'A' 'A' 'B'],False,99
25,False,4,5,['B' 'A' 'B' 'A' 'B'],False,99
25,True,5,5,['B' 'A' 'A' 'A' 'B'],False,20
26,True,3,2,['A' 'B'],True,29
26,True,4,2,['A' 'A'],True,23
26,True,5,2,['B' 'B'],True,47
26,True,3,3,['A' 'A' 'B'],True,22
26,True,4,3,['B' 'B' 'A'],True,23
26,True,5,3,['B' 'B' 'A'],True,17
26,True,3,4,['B' 'B' 'A' 'A'],True,21
26,True,4,4,['B' 'B' 'A' 'B'],True,37
26,True,5,4,['A' 'A' 'A' 'A'],True,52
26,True,3,5,['B' 'B' 'A' 'B' 'A'],True,22
26,True,4,5,['A' 'A' 'A' 'A' 'A'],True,60
26,False,5,5,['A' 'A' 'B' 'B' 'B'],True,99
26,True,3,2,['A' 'B'],False,20
26,True,4,2,['A' 'A'],False,23
26,True,5,2,['B' 'B'],False,10
26,True,3,3,['A' 'A' 'B'],False,25
26,False,4,3,['B' 'B' 'A'],False,99
26,False,5,3,['B' 'B' 'A'],False,99
26,False,3,4,['B' 'B' 'A' 'A'],False,99
26,False,4,4,['B' 'B' 'A' 'B'],False,99
26,True,5,4,['A' 'A' 'A' 'A'],False,50
26,False,3,5,['B' 'B' 'A' 'B' 'A'],False,99
26,True,4,5,['A' 'A' 'A' 'A' 'A'],False,54
26,False,5,5,['A' 'A' 'B' 'B' 'B'],False,99
27,True,3,2,['A' 'A'],True,29
27,True,4,2,['B' 'B'],True,10
27,True,5,2,['A' 'B'],True,7
27,False,3,3,['B' 'B' 'B'],True,99
27,True,4,3,['A' 'B' 'B'],True,8
27,True,5,3,['B' 'B' 'A'],True,32
27,True,3,4,['A' 'B' 'B' 'A'],True,30
27,True,4,4,['B' 'B' 'A' 'A'],True,67
27,True,5,4,['A' 'A' 'B' 'B'],True,26
27,True,3,5,['B' 'B' 'A' 'A' 'A'],True,48
27,True,4,5,['A' 'A' 'B' 'B' 'A'],True,27
27,True,5,5,['A' 'B' 'B' 'A' 'B'],True,28
27,True,3,2,['A' 'A'],False,29
27,False,4,2,['B' 'B'],False,99
27,True,5,2,['A' 'B'],False,7
27,True,3,3,['B' 'B' 'B'],False,51
27,True,4,3,['A' 'B' 'B'],False,80
27,False,5,3,['B' 'B' 'A'],False,99
27,False,3,4,['A' 'B' 'B' 'A'],False,99
27,False,4,4,['B' 'B' 'A' 'A'],False,99
27,False,5,4,['A' 'A' 'B' 'B'],False,99
27,False,3,5,['B' 'B' 'A' 'A' 'A'],False,99
27,False,4,5,['A' 'A' 'B' 'B' 'A'],False,99
27,False,5,5,['A' 'B' 'B' 'A' 'B'],False,99
28,True,3,2,['A' 'A'],True,27
28,True,4,2,['A' 'A'],True,37
28,True,5,2,['A' 'B'],True,27
28,False,3,3,['A' 'A' 'B'],True,99
28,True,4,3,['A' 'B' 'A'],True,52
28,True,5,3,['A' 'B' 'A'],True,35
28,True,3,4,['A' 'B' 'A' 'A'],True,70
28,True,4,4,['A' 'B' 'A' 'A'],True,33
28,True,5,4,['A' 'A' 'B' 'B'],True,68
28,True,3,5,['A' 'B' 'A' 'A' 'A'],True,34
28,True,4,5,['A' 'A' 'B' 'B' 'A'],True,40
28,True,5,5,['A' 'A' 'B' 'A' 'A'],True,33
28,True,3,2,['A' 'A'],False,27
28,True,4,2,['A' 'A'],False,38
28,True,5,2,['A' 'B'],False,28
28,True,3,3,['A' 'A' 'B'],False,31
28,True,4,3,['A' 'B' 'A'],False,51
28,True,5,3,['A' 'B' 'A'],False,34
28,True,3,4,['A' 'B' 'A' 'A'],False,39
28,True,4,4,['A' 'B' 'A' 'A'],False,36
28,False,5,4,['A' 'A' 'B' 'B'],False,99
28,True,3,5,['A' 'B' 'A' 'A' 'A'],False,38
28,False,4,5,['A' 'A' 'B' 'B' 'A'],False,99
28,True,5,5,['A' 'A' 'B' 'A' 'A'],False,34
29,True,3,2,['A' 'A'],True,14
29,True,4,2,['A' 'A'],True,18
29,False,5,2,['B' 'B'],True,99
29,False,3,3,['A' 'A' 'B'],True,99
29,True,4,3,['B' 'B' 'A'],True,19
29,False,5,3,['A' 'A' 'B'],True,99
29,False,3,4,['B' 'B' 'A' 'B'],True,99
29,True,4,4,['A' 'A' 'B' 'A'],True,16
29,True,5,4,['B' 'B' 'A' 'A'],True,17
29,False,3,5,['A' 'A' 'B' 'A' 'B'],True,99
29,True,4,5,['B' 'B' 'A' 'A' 'A'],True,16
29,False,5,5,['A' 'A' 'B' 'A' 'B'],True,99
29,True,3,2,['A' 'A'],False,14
29,True,4,2,['A' 'A'],False,18
29,False,5,2,['B' 'B'],False,99
29,True,3,3,['A' 'A' 'B'],False,15
29,False,4,3,['B' 'B' 'A'],False,99
29,True,5,3,['A' 'A' 'B'],False,16
29,False,3,4,['B' 'B' 'A' 'B'],False,99
29,True,4,4,['A' 'A' 'B' 'A'],False,17
29,False,5,4,['B' 'B' 'A' 'A'],False,99
29,True,3,5,['A' 'A' 'B' 'A' 'B'],False,21
29,False,4,5,['B' 'B' 'A' 'A' 'A'],False,99
29,False,5,5,['A' 'A' 'B' 'A' 'B'],False,99
30,True,3,2,['B' 'A'],True,15
30,True,4,2,['A' 'A'],True,18
30,True,5,2,['A' 'A'],True,17
30,True,3,3,['A' 'A' 'A'],True,19
30,True,4,3,['A' 'A' 'B'],True,18
30,True,5,3,['B' 'A' 'A'],True,27
30,True,3,4,['A' 'A' 'B' 'A'],True,19
30,True,4,4,['B' 'A' 'A' 'B'],True,50
30,True,5,4,['B' 'B' 'A' 'B'],True,32
30,True,3,5,['B' 'A' 'A' 'B' 'B'],True,20
30,False,4,5,['B' 'B' 'A' 'B' 'A'],True,99
30,True,5,5,['A' 'B' 'B' 'A' 'B'],True,27
30,True,3,2,['B' 'A'],False,15
30,True,4,2,['A' 'A'],False,18
30,True,5,2,['A' 'A'],False,17
30,True,3,3,['A' 'A' 'A'],False,19
30,True,4,3,['A' 'A' 'B'],False,19
30,True,5,3,['B' 'A' 'A'],False,26
30,True,3,4,['A' 'A' 'B' 'A'],False,21
30,False,4,4,['B' 'A' 'A' 'B'],False,99
30,False,5,4,['B' 'B' 'A' 'B'],False,99
30,False,3,5,['B' 'A' 'A' 'B' 'B'],False,99
30,False,4,5,['B' 'B' 'A' 'B' 'A'],False,99
30,False,5,5,['A' 'B' 'B' 'A' 'B'],False,99
31,True,3,2,['B' 'B'],True,27
31,True,4,2,['B' 'A'],True,17
31,True,5,2,['A' 'A'],True,20
31,False,3,3,['B' 'A' 'B'],True,99
31,False,4,3,['A' 'A' 'B'],True,99
31,True,5,3,['A' 'B' 'B'],True,19
31,True,3,4,['A' 'A' 'B' 'B'],True,29
31,True,4,4,['A' 'B' 'B' 'A'],True,19
31,True,5,4,['A' 'B' 'B' 'A'],True,19
31,True,3,5,['A' 'B' 'B' 'A' 'A'],True,29
31,True,4,5,['A' 'B' 'B' 'A' 'B'],True,19
31,True,5,5,['B' 'B' 'A' 'B' 'A'],True,28
31,False,3,2,['B' 'B'],False,99
31,True,4,2,['B' 'A'],False,18
31,True,5,2,['A' 'A'],False,20
31,False,3,3,['B' 'A' 'B'],False,99
31,True,4,3,['A' 'A' 'B'],False,22
31,False,5,3,['A' 'B' 'B'],False,99
31,False,3,4,['A' 'A' 'B' 'B'],False,99
31,False,4,4,['A' 'B' 'B' 'A'],False,99
31,False,5,4,['A' 'B' 'B' 'A'],False,99
31,False,3,5,['A' 'B' 'B' 'A' 'A'],False,99
31,False,4,5,['A' 'B' 'B' 'A' 'B'],False,99
31,False,5,5,['B' 'B' 'A' 'B' 'A'],False,99
32,True,3,2,['B' 'A'],True,28
32,True,4,2,['A' 'A'],True,29
32,True,5,2,['A' 'A'],True,21
32,True,3,3,['A' 'A' 'A'],True,36
32,True,4,3,['A' 'A' 'A'],True,34
32,True,5,3,['B' 'B' 'A'],True,27
32,False,3,4,['A' 'A' 'A' 'B'],True,99
32,True,4,4,['B' 'B' 'A' 'B'],True,35
32,True,5,4,['B' 'A' 'B' 'A'],True,21
32,True,3,5,['B' 'B' 'A' 'B' 'B'],True,47
32,True,4,5,['B' 'A' 'B' 'A' 'A'],True,34
32,True,5,5,['A' 'B' 'A' 'B' 'A'],True,20
32,True,3,2,['B' 'A'],False,25
32,True,4,2,['A' 'A'],False,29
32,True,5,2,['A' 'A'],False,22
32,True,3,3,['A' 'A' 'A'],False,36
32,True,4,3,['A' 'A' 'A'],False,34
32,False,5,3,['B' 'B' 'A'],False,99
32,True,3,4,['A' 'A' 'A' 'B'],False,31
32,False,4,4,['B' 'B' 'A' 'B'],False,99
32,False,5,4,['B' 'A' 'B' 'A'],False,99
32,False,3,5,['B' 'B' 'A' 'B' 'B'],False,99
32,False,4,5,['B' 'A' 'B' 'A' 'A'],False,99
32,False,5,5,['A' 'B' 'A' 'B' 'A'],False,99
33,True,3,2,['A' 'B'],True,88
33,True,4,2,['A' 'A'],True,13
33,True,5,2,['A' 'A'],True,30
33,False,3,3,['A' 'A' 'A'],True,99
33,True,4,3,['A' 'A' 'A'],True,20
33,False,5,3,['A' 'A' 'B'],True,99
33,True,3,4,['A' 'A' 'A' 'A'],True,39
33,False,4,4,['A' 'A' 'B' 'B'],True,99
33,False,5,4,['B' 'B' 'B' 'B'],True,99
33,True,3,5,['A' 'A' 'B' 'B' 'B'],True,39
33,True,4,5,['B' 'B' 'B' 'B' 'A'],True,37
33,True,5,5,['A' 'B' 'B' 'A' 'B'],True,32
33,True,3,2,['A' 'B'],False,20
33,True,4,2,['A' 'A'],False,13
33,True,5,2,['A' 'A'],False,30
33,False,3,3,['A' 'A' 'A'],False,99
33,True,4,3,['A' 'A' 'A'],False,20
33,True,5,3,['A' 'A' 'B'],False,30
33,True,3,4,['A' 'A' 'A' 'A'],False,36
33,True,4,4,['A' 'A' 'B' 'B'],False,30
33,False,5,4,['B' 'B' 'B' 'B'],False,99
33,False,3,5,['A' 'A' 'B' 'B' 'B'],False,99
33,False,4,5,['B' 'B' 'B' 'B' 'A'],False,99
33,False,5,5,['A' 'B' 'B' 'A' 'B'],False,99
34,True,3,2,['A' 'A'],True,17
34,True,4,2,['A' 'B'],True,9
34,True,5,2,['B' 'B'],True,32
34,True,3,3,['A' 'B' 'A'],True,17
34,True,4,3,['B' 'B' 'B'],True,31
34,False,5,3,['A' 'A' 'B'],True,99
34,False,3,4,['B' 'B' 'B' 'B'],True,99
34,True,4,4,['A' 'A' 'B' 'A'],True,26
34,True,5,4,['B' 'A' 'A' 'A'],True,28
34,True,3,5,['A' 'A' 'B' 'A' 'B'],True,37
34,True,4,5,['B' 'A' 'A' 'A' 'A'],True,25
34,False,5,5,['A' 'B' 'A' 'A' 'B'],True,99
34,True,3,2,['A' 'A'],False,17
34,True,4,2,['A' 'B'],False,9
34,True,5,2,['B' 'B'],False,25
34,True,3,3,['A' 'B' 'A'],False,17
34,False,4,3,['B' 'B' 'B'],False,99
34,True,5,3,['A' 'A' 'B'],False,31
34,False,3,4,['B' 'B' 'B' 'B'],False,99
34,True,4,4,['A' 'A' 'B' 'A'],False,28
34,True,5,4,['B' 'A' 'A' 'A'],False,28
34,False,3,5,['A' 'A' 'B' 'A' 'B'],False,99
34,True,4,5,['B' 'A' 'A' 'A' 'A'],False,26
34,False,5,5,['A' 'B' 'A' 'A' 'B'],False,99
35,True,3,2,['B' 'A'],True,16
35,True,4,2,['A' 'B'],True,30
35,True,5,2,['B' 'B'],True,9
35,True,3,3,['A' 'B' 'A'],True,28
35,False,4,3,['B' 'B' 'B'],True,99
35,False,5,3,['B' 'B' 'B'],True,99
35,False,3,4,['B' 'B' 'B' 'B'],True,99
35,True,4,4,['B' 'B' 'B' 'A'],True,84
35,False,5,4,['B' 'B' 'A' 'A'],True,99
35,False,3,5,['B' 'B' 'B' 'A' 'B'],True,99
35,True,4,5,['B' 'B' 'A' 'A' 'A'],True,43
35,False,5,5,['A' 'B' 'A' 'A' 'A'],True,99
35,True,3,2,['B' 'A'],False,29
35,True,4,2,['A' 'B'],False,29
35,True,5,2,['B' 'B'],False,15
35,True,3,3,['A' 'B' 'A'],False,24
35,False,4,3,['B' 'B' 'B'],False,99
35,True,5,3,['B' 'B' 'B'],False,49
35,False,3,4,['B' 'B' 'B' 'B'],False,99
35,False,4,4,['B' 'B' 'B' 'A'],False,99
35,False,5,4,['B' 'B' 'A' 'A'],False,99
35,False,3,5,['B' 'B' 'B' 'A' 'B'],False,99
35,False,4,5,['B' 'B' 'A' 'A' 'A'],False,99
35,False,5,5,['A' 'B' 'A' 'A' 'A'],False,99
36,True,3,2,['B' 'B'],True,28
36,True,4,2,['A' 'A'],True,21
36,True,5,2,['B' 'B'],True,57
36,True,3,3,['A' 'A' 'A'],True,22
36,True,4,3,['B' 'B' 'B'],True,25
36,False,5,3,['B' 'B' 'B'],True,99
36,True,3,4,['B' 'B' 'B' 'A'],True,22
36,False,4,4,['B' 'B' 'B' 'B'],True,99
36,True,5,4,['A' 'A' 'A' 'B'],True,63
36,True,3,5,['B' 'B' 'B' 'B' 'A'],True,27
36,True,4,5,['A' 'A' 'A' 'B' 'B'],True,66
36,True,5,5,['B' 'A' 'B' 'A' 'B'],True,42
36,True,3,2,['B' 'B'],False,39
36,True,4,2,['A' 'A'],False,21
36,False,5,2,['B' 'B'],False,99
36,True,3,3,['A' 'A' 'A'],False,22
36,True,4,3,['B' 'B' 'B'],False,53
36,True,5,3,['B' 'B' 'B'],False,78
36,False,3,4,['B' 'B' 'B' 'A'],False,99
36,False,4,4,['B' 'B' 'B' 'B'],False,99
36,True,5,4,['A' 'A' 'A' 'B'],False,61
36,False,3,5,['B' 'B' 'B' 'B' 'A'],False,99
36,False,4,5,['A' 'A' 'A' 'B' 'B'],False,99
36,False,5,5,['B' 'A' 'B' 'A' 'B'],False,99
37,True,3,2,['B' 'A'],True,13
37,True,4,2,['A' 'A'],True,13
37,True,5,2,['A' 'A'],True,14
37,True,3,3,['A' 'A' 'A'],True,20
37,True,4,3,['A' 'A' 'B'],True,14
37,True,5,3,['A' 'B' 'A'],True,19
37,True,3,4,['A' 'A' 'B' 'A'],True,23
37,False,4,4,['A' 'B' 'A' 'B'],True,99
37,True,5,4,['A' 'B' 'A' 'B'],True,19
37,True,3,5,['A' 'B' 'A' 'B' 'A'],True,22
37,True,4,5,['A' 'B' 'A' 'B' 'A'],True,19
37,True,5,5,['A' 'B' 'B' 'A' 'B'],True,19
37,True,3,2,['B' 'A'],False,12
37,True,4,2,['A' 'A'],False,13
37,True,5,2,['A' 'A'],False,14
37,True,3,3,['A' 'A' 'A'],False,20
37,True,4,3,['A' 'A' 'B'],False,24
37,True,5,3,['A' 'B' 'A'],False,19
37,True,3,4,['A' 'A' 'B' 'A'],False,22
37,True,4,4,['A' 'B' 'A' 'B'],False,22
37,True,5,4,['A' 'B' 'A' 'B'],False,21
37,True,3,5,['A' 'B' 'A' 'B' 'A'],False,24
37,False,4,5,['A' 'B' 'A' 'B' 'A'],False,99
37,False,5,5,['A' 'B' 'B' 'A' 'B'],False,99
38,True,3,2,['B' 'A'],True,23
38,False,4,2,['B' 'B'],True,99
38,True,5,2,['A' 'B'],True,14
38,True,3,3,['B' 'B' 'B'],True,52
38,False,4,3,['A' 'B' 'B'],True,99
38,True,5,3,['B' 'B' 'B'],True,16
38,True,3,4,['A' 'B' 'B' 'B'],True,38
38,True,4,4,['B' 'B' 'B' 'A'],True,35
38,True,5,4,['A' 'A' 'B' 'A'],True,13
38,True,3,5,['B' 'B' 'B' 'A' 'A'],True,29
38,True,4,5,['A' 'A' 'B' 'A' 'A'],True,27
38,True,5,5,['A' 'B' 'B' 'A' 'B'],True,14
38,True,3,2,['B' 'A'],False,23
38,True,4,2,['B' 'B'],False,63
38,True,5,2,['A' 'B'],False,17
38,True,3,3,['B' 'B' 'B'],False,62
38,False,4,3,['A' 'B' 'B'],False,99
38,False,5,3,['B' 'B' 'B'],False,99
38,False,3,4,['A' 'B' 'B' 'B'],False,99
38,False,4,4,['B' 'B' 'B' 'A'],False,99
38,True,5,4,['A' 'A' 'B' 'A'],False,15
38,False,3,5,['B' 'B' 'B' 'A' 'A'],False,99
38,True,4,5,['A' 'A' 'B' 'A' 'A'],False,26
38,False,5,5,['A' 'B' 'B' 'A' 'B'],False,99
39,True,3,2,['B' 'A'],True,13
39,True,4,2,['A' 'A'],True,14
39,True,5,2,['B' 'B'],True,41
39,True,3,3,['A' 'A' 'A'],True,15
39,True,4,3,['B' 'B' 'B'],True,75
39,True,5,3,['B' 'A' 'B'],True,99
39,True,3,4,['B' 'B' 'B' 'A'],True,19
39,True,4,4,['B' 'A' 'B' 'A'],True,46
39,False,5,4,['A' 'A' 'B' 'B'],True,99
39,True,3,5,['B' 'A' 'B' 'A' 'A'],True,28
39,False,4,5,['A' 'A' 'B' 'B' 'B'],True,99
39,True,5,5,['B' 'A' 'B' 'B' 'B'],True,40
39,True,3,2,['B' 'A'],False,14
39,True,4,2,['A' 'A'],False,14
39,True,5,2,['B' 'B'],False,28
39,True,3,3,['A' 'A' 'A'],False,15
39,True,4,3,['B' 'B' 'B'],False,42
39,True,5,3,['B' 'A' 'B'],False,63
39,False,3,4,['B' 'B' 'B' 'A'],False,99
39,True,4,4,['B' 'A' 'B' 'A'],False,73
39,False,5,4,['A' 'A' 'B' 'B'],False,99
39,False,3,5,['B' 'A' 'B' 'A' 'A'],False,99
39,True,4,5,['A' 'A' 'B' 'B' 'B'],False,44
39,False,5,5,['B' 'A' 'B' 'B' 'B'],False,99
40,True,3,2,['B' 'B'],True,29
40,True,4,2,['A' 'A'],True,22
40,True,5,2,['A' 'A'],True,10
40,True,3,3,['A' 'A' 'B'],True,21
40,True,4,3,['A' 'A' 'A'],True,22
40,False,5,3,['A' 'A' 'B'],True,99
40,True,3,4,['A' 'A' 'A' 'A'],True,21
40,True,4,4,['A' 'A' 'B' 'B'],True,23
40,False,5,4,['B' 'B' 'B' 'B'],True,99
40,False,3,5,['A' 'A' 'B' 'B' 'B'],True,99
40,False,4,5,['B' 'B' 'B' 'B' 'B'],True,99
40,False,5,5,['B' 'B' 'A' 'B' 'B'],True,99
40,False,3,2,['B' 'B'],False,99
40,True,4,2,['A' 'A'],False,22
40,True,5,2,['A' 'A'],False,10
40,True,3,3,['A' 'A' 'B'],False,21
40,True,4,3,['A' 'A' 'A'],False,22
40,True,5,3,['A' 'A' 'B'],False,30
40,True,3,4,['A' 'A' 'A' 'A'],False,21
40,False,4,4,['A' 'A' 'B' 'B'],False,99
40,False,5,4,['B' 'B' 'B' 'B'],False,99
40,False,3,5,['A' 'A' 'B' 'B' 'B'],False,99
40,False,4,5,['B' 'B' 'B' 'B' 'B'],False,99
40,False,5,5,['B' 'B' 'A' 'B' 'B'],False,99
41,True,3,2,['A' 'B'],True,45
41,True,4,2,['A' 'A'],True,18
41,True,5,2,['A' 'B'],True,10
41,False,3,3,['A' 'A' 'B'],True,99
41,True,4,3,['A' 'B' 'A'],True,28
41,True,5,3,['B' 'A' 'A'],True,13
41,False,3,4,['A' 'B' 'A' 'B'],True,99
41,True,4,4,['B' 'A' 'A' 'B'],True,26
41,False,5,4,['A' 'B' 'B' 'B'],True,99
41,False,3,5,['B' 'A' 'A' 'B' 'A'],True,99
41,True,4,5,['A' 'B' 'B' 'B' 'B'],True,18
41,True,5,5,['B' 'A' 'B' 'A' 'A'],True,19
41,True,3,2,['A' 'B'],False,29
41,True,4,2,['A' 'A'],False,18
41,True,5,2,['A' 'B'],False,13
41,True,3,3,['A' 'A' 'B'],False,38
41,True,4,3,['A' 'B' 'A'],False,35
41,True,5,3,['B' 'A' 'A'],False,14
41,False,3,4,['A' 'B' 'A' 'B'],False,99
41,False,4,4,['B' 'A' 'A' 'B'],False,99
41,False,5,4,['A' 'B' 'B' 'B'],False,99
41,False,3,5,['B' 'A' 'A' 'B' 'A'],False,99
41,False,4,5,['A' 'B' 'B' 'B' 'B'],False,99
41,False,5,5,['B' 'A' 'B' 'A' 'A'],False,99
42,True,3,2,['B' 'A'],True,15
42,True,4,2,['B' 'B'],True,15
42,False,5,2,['B' 'B'],True,99
42,True,3,3,['B' 'B' 'B'],True,23
42,False,4,3,['B' 'B' 'A'],True,99
42,False,5,3,['B' 'B' 'B'],True,99
42,True,3,4,['B' 'B' 'A' 'A'],True,89
42,False,4,4,['B' 'B' 'B' 'A'],True,99
42,True,5,4,['B' 'A' 'A' 'A'],True,29
42,True,3,5,['B' 'B' 'B' 'A' 'B'],True,49
42,True,4,5,['B' 'A' 'A' 'A' 'A'],True,53
42,True,5,5,['A' 'A' 'B' 'B' 'B'],True,38
42,True,3,2,['B' 'A'],False,18
42,False,4,2,['B' 'B'],False,99
42,False,5,2,['B' 'B'],False,99
42,False,3,3,['B' 'B' 'B'],False,99
42,False,4,3,['B' 'B' 'A'],False,99
42,True,5,3,['B' 'B' 'B'],False,45
42,False,3,4,['B' 'B' 'A' 'A'],False,99
42,False,4,4,['B' 'B' 'B' 'A'],False,99
42,True,5,4,['B' 'A' 'A' 'A'],False,35
42,False,3,5,['B' 'B' 'B' 'A' 'B'],False,99
42,True,4,5,['B' 'A' 'A' 'A' 'A'],False,50
42,False,5,5,['A' 'A' 'B' 'B' 'B'],False,99
43,True,3,2,['B' 'B'],True,19
43,True,4,2,['A' 'B'],True,15
43,True,5,2,['B' 'A'],True,21
43,True,3,3,['A' 'B' 'A'],True,22
43,True,4,3,['B' 'A' 'A'],True,31
43,True,5,3,['B' 'A' 'A'],True,29
43,True,3,4,['B' 'A' 'A' 'A'],True,56
43,True,4,4,['B' 'A' 'A' 'A'],True,60
43,True,5,4,['B' 'A' 'A' 'A'],True,29
43,True,3,5,['B' 'A' 'A' 'A' 'B'],True,74
43,True,4,5,['B' 'A' 'A' 'A' 'A'],True,36
43,True,5,5,['A' 'B' 'A' 'A' 'A'],True,33
43,True,3,2,['B' 'B'],False,18
43,True,4,2,['A' 'B'],False,15
43,True,5,2,['B' 'A'],False,21
43,True,3,3,['A' 'B' 'A'],False,22
43,True,4,3,['B' 'A' 'A'],False,31
43,True,5,3,['B' 'A' 'A'],False,29
43,True,3,4,['B' 'A' 'A' 'A'],False,55
43,True,4,4,['B' 'A' 'A' 'A'],False,59
43,True,5,4,['B' 'A' 'A' 'A'],False,29
43,False,3,5,['B' 'A' 'A' 'A' 'B'],False,99
43,True,4,5,['B' 'A' 'A' 'A' 'A'],False,59
43,True,5,5,['A' 'B' 'A' 'A' 'A'],False,39
44,True,3,2,['A' 'B'],True,9
44,True,4,2,['B' 'B'],True,17
44,True,5,2,['A' 'B'],True,23
44,True,3,3,['B' 'B' 'B'],True,47
44,True,4,3,['A' 'B' 'A'],True,17
44,True,5,3,['B' 'B' 'A'],True,42
44,False,3,4,['A' 'B' 'A' 'B'],True,99
44,True,4,4,['B' 'B' 'A' 'A'],True,44
44,True,5,4,['A' 'B' 'B' 'A'],True,42
44,True,3,5,['B' 'B' 'A' 'A' 'A'],True,32
44,True,4,5,['A' 'B' 'B' 'A' 'A'],True,33
44,True,5,5,['A' 'B' 'B' 'A' 'A'],True,64
44,True,3,2,['A' 'B'],False,13
44,False,4,2,['B' 'B'],False,99
44,True,5,2,['A' 'B'],False,15
44,True,3,3,['B' 'B' 'B'],False,26
44,True,4,3,['A' 'B' 'A'],False,20
